# y, nut, U
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.999247018391445030e-01,2.312103268644088249e-14,2.267601622851658436e-03
-9.996988186962042500e-01,5.917822138122727196e-12,9.069051154655295363e-03
-9.993223845883495438e-01,1.515916654757716588e-10,2.040027804151597207e-02
-9.987954562051724050e-01,1.512722017604468637e-09,3.625441872246266961e-02
-9.981181129001491792e-01,9.001655199451936011e-09,5.662128226800933889e-02
-9.972904566786902070e-01,3.860691749812064702e-08,8.148509306818554898e-02
-9.963126121827780013e-01,1.320067358096462533e-07,1.108174641997693999e-01
-9.951847266721968177e-01,3.820597862441801558e-07,1.445596899011442060e-01
-9.939069700023560605e-01,9.724679459222180091e-07,1.825848149546376031e-01
-9.924795345987099671e-01,2.233328557544616358e-06,2.246274051215386425e-01
-9.909026354277800097e-01,4.710406267065874396e-06,2.701730175563281100e-01
-9.891765099647810144e-01,9.238685187841193399e-06,3.183210189242402510e-01
-9.873014181578584347e-01,1.699877881799970758e-05,3.676837375494614868e-01
-9.852776423889412216e-01,2.951736539600393269e-05,4.164422695685041087e-01
-9.831054874312162850e-01,4.855892697188419896e-05,4.626588461542914810e-01
-9.807852804032304306e-01,7.587882003041333194e-05,5.047638378559793360e-01
-9.783173707196275437e-01,1.128887477208377952e-04,5.419271746940290679e-01
-9.757021300385284590e-01,1.603571391308657873e-04,5.740882943862266607e-01
-9.729399522055600658e-01,2.182523298023327115e-04,6.017121681168842162e-01
-9.700312531945439742e-01,2.857712880333182644e-04,6.254922786161698500e-01
-9.669764710448520706e-01,3.615305603116330722e-04,6.461415864307757939e-01
-9.637760657954398402e-01,4.438444818517252831e-04,6.642900393192313624e-01
-9.604305194155657865e-01,5.309991256196436912e-04,6.804535904808293179e-01
-9.569403357322088244e-01,6.214550488827320961e-04,6.950385526486455579e-01
-9.533060403541938621e-01,7.139555158445245976e-04,7.083588371424340835e-01
-9.495281805930366748e-01,8.075525888041229809e-04,7.206552069273233219e-01
-9.456073253805211687e-01,9.015795866663305416e-04,7.321123084877179110e-01
-9.415440651830206953e-01,9.955981542604430603e-04,7.428723800927465870e-01
-9.373390119125748488e-01,1.089340151779143130e-03,7.530457918931127148e-01
-9.329927988347388457e-01,1.182655577561179559e-03,7.627189658073105782e-01
-9.285060804732154782e-01,1.275470954268156584e-03,7.719602623960667431e-01
-9.238795325112867385e-01,1.367758580514224316e-03,7.808243400484161656e-01
-9.191138516900577704e-01,1.459515160500582864e-03,7.893553846414266273e-01
-9.142097557035306910e-01,1.550747746583532732e-03,7.975895102109543666e-01
-9.091679830905223803e-01,1.641465015344371111e-03,8.055565525056732623e-01
-9.039892931234433382e-01,1.731672243140445133e-03,8.132814174059891377e-01
-8.986744656939539277e-01,1.821368740437406125e-03,8.207851019054177577e-01
-8.932243011955152134e-01,1.910546853113623527e-03,8.280854731053076678e-01
-8.876396204028538239e-01,1.999191915047193388e-03,8.351978673674881337e-01
-8.819212643483549385e-01,2.087282740827721850e-03,8.421355549711997401e-01
-8.760700941954064902e-01,2.174792392455226781e-03,8.489101035104259507e-01
-8.700869911087113495e-01,2.261689053480383637e-03,8.555316645182680091e-01
-8.639728561215866964e-01,2.347936910690381733e-03,8.620092014617211085e-01
-8.577286100002720071e-01,2.433496987014230166e-03,8.683506726314785817e-01
-8.513551931052651955e-01,2.518327897119166606e-03,8.745631790718386700e-01
-8.448535652497071169e-01,2.602386514402413396e-03,8.806530852098100048e-01
-8.382247055548378567e-01,2.685628548362152361e-03,8.866261180036640877e-01
-8.314696123025453467e-01,2.768009037115469646e-03,8.924874490631928836e-01
-8.245893027850250689e-01,2.849482762766164003e-03,8.982417631702452887e-01
-8.175848131515836004e-01,2.930004598500555047e-03,9.038933158575451765e-01
-8.104571982525946572e-01,3.009529796416623125e-03,9.094459821202868222e-01
-8.032075314806448318e-01,3.088014224627669800e-03,9.149032978904374502e-01
-7.958369046088834553e-01,3.165414561416945126e-03,9.202684955629972796e-01
-7.883464276266062276e-01,3.241688453332339064e-03,9.255445346007333818e-01
-7.807372285720944882e-01,3.316794643207844270e-03,9.307341280401165706e-01
-7.730104533627369934e-01,3.390693073241161145e-03,9.358397655621318867e-01
-7.651672656224589586e-01,3.463344967475870829e-03,9.408637336667328155e-01
-7.572088465064843454e-01,3.534712897344919041e-03,9.458081333910707267e-01
-7.491363945234593702e-01,3.604760833331539013e-03,9.506748959332189663e-01
-7.409511253549588838e-01,3.673454185290186882e-03,9.554657964804555981e-01
-7.326542716724127047e-01,3.740759833535610510e-03,9.601824664907543383e-01
-7.242470829514667807e-01,3.806646152444503536e-03,9.648264046354000367e-01
-7.157308252838185947e-01,3.871083028011351040e-03,9.693989865774741421e-01
-7.071067811865474617e-01,3.934041870550082642e-03,9.739014737338506089e-01
-6.983762494089728046e-01,3.995495623527294850e-03,9.783350211460417611e-01
-6.895405447370669405e-01,4.055418769344320759e-03,9.827006845667973778e-01
-6.806009977954530221e-01,4.113787332747998252e-03,9.869994268540467353e-01
-6.715589548470184411e-01,4.170578882438110736e-03,9.912321237509742478e-01
-6.624157775901715617e-01,4.225772531348905882e-03,9.953995691203014751e-01
-6.531728429537768665e-01,4.279348936008799641e-03,9.995024796917955090e-01
-6.438315428897912751e-01,4.331290295323357575e-03,1.003541499374375423e+00
-6.343932841636453768e-01,4.381580349079213822e-03,1.007517203177691334e+00
-6.248594881423862324e-01,4.430204376428777992e-03,1.011430100782501063e+00
-6.152315905806267082e-01,4.477149194585355353e-03,1.015280639794428952e+00
-6.055110414043254341e-01,4.522403157934683053e-03,1.019069208711625096e+00
-5.956993044924333569e-01,4.565956157750372148e-03,1.022796139633328272e+00
-5.857978574564388641e-01,4.607799622686557794e-03,1.026461710733330701e+00
-5.758081914178453387e-01,4.647926520210663749e-03,1.030066148519716673e+00
-5.657318107836132315e-01,4.686331359131670760e-03,1.033609629899996163e+00
-5.555702330196019556e-01,4.723010193374527037e-03,1.037092284068791059e+00
-5.453249884220465749e-01,4.757960627148798485e-03,1.040514194233554957e+00
-5.349976198870970423e-01,4.791181821659309427e-03,1.043875399192314202e+00
-5.245896826784687272e-01,4.822674503507731053e-03,1.047175894776182892e+00
-5.141027441932216613e-01,4.852440974937586790e-03,1.050415635168293838e+00
-5.035383837257174644e-01,4.880485126079749450e-03,1.053594534109881797e+00
-4.928981922297839824e-01,4.906812449362354597e-03,1.056712466003439710e+00
-4.821837720791227189e-01,4.931430056257328325e-03,1.059769266922248709e+00
-4.713967368259976976e-01,4.954346696546063980e-03,1.062764735535000282e+00
-4.605387109582396721e-01,4.975572780299065967e-03,1.065698633953837904e+00
-4.496113296546067062e-01,4.995120402778956484e-03,1.068570688513787115e+00
-4.386162385385273810e-01,5.013003372493493766e-03,1.071380590491344265e+00
-4.275550934302822514e-01,5.029237242645329814e-03,1.074127996769825399e+00
-4.164295600976369860e-01,5.043839346249098451e-03,1.076812530459075878e+00
-4.052413140049897500e-01,5.056828835214383956e-03,1.079433781477149967e+00
-3.939920400610479878e-01,5.068226723726430676e-03,1.081991307101745070e+00
-3.826834323650897263e-01,5.078055936296146239e-03,1.084484632499395307e+00
-3.713171939518374876e-01,5.086341360898744349e-03,1.086913251240758216e+00
-3.598950365349881664e-01,5.093109907678495044e-03,1.089276625810778221e+00
-3.484186802494343982e-01,5.098390573768167046e-03,1.091574188123019651e+00
-3.368898533922199401e-01,5.102214514860104952e-03,1.093805340048120689e+00
-3.253102921622628707e-01,5.104615124276386771e-03,1.095969453967088780e+00
-3.136817403988914066e-01,5.105628120425803086e-03,1.098065873361008471e+00
-3.020059493192280842e-01,5.105291643715243084e-03,1.100093913449773808e+00
-2.902846772544621645e-01,5.103646364216647170e-03,1.102052861893581426e+00
-2.785196893850529487e-01,5.100735601698098802e-03,1.103941979572238719e+00
-2.667127574748983099e-01,5.096605460037124426e-03,1.105760501458767697e+00
-2.548656596045145162e-01,5.091304978588163249e-03,1.107507637605438022e+00
-2.429801799032638709e-01,5.084886303835794465e-03,1.109182574262139731e+00
-2.310581082806711373e-01,5.077404885724754596e-03,1.110784475149037887e+00
-2.191012401568696588e-01,5.068919704561222588e-03,1.112312482907648725e+00
-2.071113761922184493e-01,5.059493536556362685e-03,1.113765720756955346e+00
-1.950903220161281926e-01,5.049193269305305050e-03,1.115143294383907691e+00
-1.830398879551409230e-01,5.038090283389810159e-03,1.116444294100686019e+00
-1.709618887603012449e-01,5.026260923956470637e-03,1.117667797304524147e+00
-1.588581433338612792e-01,5.013787098553495677e-03,1.118812871279699639e+00
-1.467304744553616369e-01,5.000757058542313997e-03,1.119878576385636260e+00
-1.345807085071261122e-01,4.987266458833387699e-03,1.120863969679914529e+00
-1.224106751992161540e-01,4.973419861494387736e-03,1.121768109030320870e+00
-1.102222072938830594e-01,4.959332992891527132e-03,1.122590057775227246e+00
-9.801714032956064526e-02,4.945136384618280950e-03,1.123328889994462232e+00
-8.579731234443975507e-02,4.930981822677844330e-03,1.123983696445708613e+00
-7.356456359966732916e-02,4.917055272123716826e-03,1.124553591178065526e+00
-6.132073630220852972e-02,4.903607382277166450e-03,1.125037718655284458e+00
-4.906767432741800800e-02,4.891042741126215045e-03,1.125435260487220646e+00
-3.680722294135886641e-02,4.880251823519957469e-03,1.125745437949736694e+00
-2.454122852291214241e-02,4.872493425002367810e-03,1.125967540445704573e+00
-1.227153828571982304e-02,4.867819003407139813e-03,1.126101022398549034e+00
6.123233995736766036e-17,4.866253493415499502e-03,1.126145553320119452e+00
1.227153828571994447e-02,4.867819003407220478e-03,1.126101022398548368e+00
2.454122852291226384e-02,4.872493425002526538e-03,1.125967540445703463e+00
3.680722294135899131e-02,4.880251823520195993e-03,1.125745437949734029e+00
4.906767432741812596e-02,4.891042741126523825e-03,1.125435260487217315e+00
6.132073630220864768e-02,4.903607382277520334e-03,1.125037718655280239e+00
7.356456359966745406e-02,4.917055272124103669e-03,1.124553591178060197e+00
8.579731234443987997e-02,4.930981822678264133e-03,1.123983696445702618e+00
9.801714032956077016e-02,4.945136384618723305e-03,1.123328889994454682e+00
1.102222072938831843e-01,4.959332992891990304e-03,1.122590057775218586e+00
1.224106751992162789e-01,4.973419861494869990e-03,1.121768109030311544e+00
1.345807085071262232e-01,4.987266458833884697e-03,1.120863969679904315e+00
1.467304744553617479e-01,5.000757058542823139e-03,1.119878576385625601e+00
1.588581433338613902e-01,5.013787098554015227e-03,1.118812871279687871e+00
1.709618887603013559e-01,5.026260923957000595e-03,1.117667797304511490e+00
1.830398879551410618e-01,5.038090283390342719e-03,1.116444294100673140e+00
1.950903220161283314e-01,5.049193269305846284e-03,1.115143294383893258e+00
2.071113761922185603e-01,5.059493536556905653e-03,1.113765720756940247e+00
2.191012401568697698e-01,5.068919704561766423e-03,1.112312482907632294e+00
