# y, nut, U
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.996988186962042500e-01,2.396784167287053534e-13,3.510876129918393766e-03
-9.987954562051724050e-01,6.130698276386443011e-11,1.403509372315782378e-02
-9.972904566786902070e-01,1.567846109936687347e-09,3.154741697920344923e-02
-9.951847266721968177e-01,1.559596950162173196e-08,5.600549368473180245e-02
-9.924795345987099671e-01,9.234194087301670334e-08,8.734761730717942319e-02
-9.891765099647810144e-01,3.932113298618387807e-07,1.254831992358003967e-01
-9.852776423889412216e-01,1.331388440023534034e-06,1.702636803597129822e-01
-9.807852804032304306e-01,3.803180725169510909e-06,2.214122103811936026e-01
-9.757021300385284590e-01,9.513149337029855535e-06,2.783844173054516591e-01
-9.700312531945439742e-01,2.134966660051273941e-05,3.401481312131533485e-01
-9.637760657954398402e-01,4.368307154341052049e-05,4.049410378650211140e-01
-9.569403357322088244e-01,8.233737924557344345e-05,4.702036776374883820e-01
-9.495281805930366748e-01,1.439088957688664904e-04,5.329584570793560738e-01
-9.415440651830206953e-01,2.343458955241670084e-04,5.906282508213032134e-01
-9.329927988347388457e-01,3.573587962450100334e-04,6.417649869235693139e-01
-9.238795325112867385e-01,5.135075708047084735e-04,6.861596727603469503e-01
-9.142097557035306910e-01,7.002640998118506545e-04,7.244318469904528213e-01
-9.039892931234433382e-01,9.127882864918070464e-04,7.575374727755800341e-01
-8.932243011955152134e-01,1.145000518199046358e-03,7.864471731905350316e-01
-8.819212643483549385e-01,1.390591593677758912e-03,8.120040740361215148e-01
-8.700869911087113495e-01,1.643756027488395147e-03,8.348891025817699596e-01
-8.577286100002720071e-01,1.899592776449848287e-03,8.556333888669731547e-01
-8.448535652497071169e-01,2.154227383643082458e-03,8.746450619136085791e-01
-8.314696123025453467e-01,2.404752537065202658e-03,8.922364551901860175e-01
-8.175848131515836004e-01,2.649078407892043949e-03,9.086470697125138551e-01
-8.032075314806448318e-01,2.885757572259703245e-03,9.240615434896766178e-01
-7.883464276266062276e-01,3.113821383737983353e-03,9.386232313189005749e-01
-7.730104533627369934e-01,3.332643805018290026e-03,9.524443085753387939e-01
-7.572088465064843454e-01,3.541836084995462521e-03,9.656132486166680851e-01
-7.409511253549588838e-01,3.741169393960628795e-03,9.782003588481099632e-01
-7.242470829514667807e-01,3.930520223191185866e-03,9.902618950269239662e-01
-7.071067811865474617e-01,4.109833148385925311e-03,1.001843136596897388e+00
-6.895405447370669405e-01,4.279096263522197581e-03,1.012980701290060459e+00
-6.715589548470184411e-01,4.438325564117009958e-03,1.023704300224058894e+00
-6.531728429537768665e-01,4.587555490794106849e-03,1.034038079013342770e+00
-6.343932841636453768e-01,4.726833620786212962e-03,1.044001650426998884e+00
-6.152315905806267082e-01,4.856218095956812628e-03,1.053610895487974375e+00
-5.956993044924333569e-01,4.975776820159791107e-03,1.062878589369936400e+00
