# y, nut, U
-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.999247018391445030e-01,8.136657193662238158e-14,2.256421364168361473e-03
-9.996988186962042500e-01,2.070799344807798331e-11,9.024331629278811370e-03
-9.993223845883495438e-01,5.255615301688213431e-10,2.029965163802486400e-02
-9.987954562051724050e-01,5.178244336760503050e-09,3.607530639617237411e-02
-9.981181129001491792e-01,3.032090066873466108e-08,5.633943597813799442e-02
-9.972904566786902070e-01,1.274929904375601002e-07,8.106809083132859861e-02
-9.963126121827780013e-01,4.254210877988284407e-07,1.102035132911173138e-01
-9.951847266721968177e-01,1.193510930567783903e-06,1.436033012505068818e-01
-9.939069700023560605e-01,2.913598681326591470e-06,1.809455478401842954e-01
-9.924795345987099671e-01,6.315067314781466369e-06,2.215973172982544925e-01
-9.909026354277800097e-01,1.230361027466266016e-05,2.645148362574932799e-01
-9.891765099647810144e-01,2.176897929813237891e-05,3.083006598575659951e-01
-9.873014181578584347e-01,3.539243581976403533e-05,3.514703501657147622e-01
-9.852776423889412216e-01,5.359443105815465415e-05,3.927841037136308167e-01
-9.831054874312162850e-01,7.660688752203244757e-05,4.314361182455284105e-01
-9.807852804032304306e-01,1.045633584810570218e-04,4.670501282022027634e-01
-9.783173707196275437e-01,1.375506701129276951e-04,4.995688084206149071e-01
-9.757021300385284590e-01,1.756253596603009717e-04,5.291295508321020025e-01
-9.729399522055600658e-01,2.188129936833401790e-04,5.559685791598589777e-01
-9.700312531945439742e-01,2.671025325222094529e-04,5.803591148676970901e-01
-9.669764710448520706e-01,3.204410966493418810e-04,6.025759510845051237e-01
-9.637760657954398402e-01,3.787308430103133311e-04,6.228772916512961277e-01
-9.604305194155657865e-01,4.418281724586105015e-04,6.414968597206224254e-01
-9.569403357322088244e-01,5.095449911955001474e-04,6.586417071322617778e-01
-9.533060403541938621e-01,5.816516281364463720e-04,6.744929708968213644e-01
-9.495281805930366748e-01,6.578810139499701110e-04,6.892079997821117798e-01
-9.456073253805211687e-01,7.379337649271786427e-04,7.029229855551342165e-01
-9.415440651830206953e-01,8.214838569938893954e-04,7.157556465417722613e-01
-9.373390119125748488e-01,9.081846149904563778e-04,7.278077440323652558e-01
-9.329927988347388457e-01,9.976747793444603208e-04,7.391673396884055336e-01
-9.285060804732154782e-01,1.089584447377647510e-03,7.499107696271665180e-01
